"","nicheout$RAINFALL"
"2909",2.40000009536743
"2910",0.200000002980232
"2911",74.1999969482422
"2912",2.09999990463257
"2913",1.60000002384186
"2914",2.09999990463257
"2915",0.100000001490116
"2916",0.100000001490116
"2917",0
"2918",0
"2919",0
"2920",0
"2921",0
"2922",0
"2923",0
"2924",0
"2925",0
"2926",0
"2927",0
"2928",0
"2929",0
"2930",0
"2931",0
"2932",0.100000001490116
"2933",2.5
"2934",1
"2935",0
"2936",0
"2937",0
"2938",0
"2939",0
"2940",6.30000019073486
"2941",0
"2942",0.100000001490116
"2943",0
"2944",0
"2945",0.100000001490116
"2946",0
"2947",0.100000001490116
"2948",0.100000001490116
"2949",0
"2950",0.300000011920929
"2951",0.100000001490116
"2952",0.100000001490116
"2953",0
"2954",0.200000002980232
"2955",0.200000002980232
"2956",16.7000007629395
"2957",13.3000001907349
"2958",11.1999998092651
"2959",0.899999976158142
"2960",4
"2961",0
"2962",0
"2963",0
"2964",0.100000001490116
"2965",0.100000001490116
"2966",0
"2967",0.300000011920929
"2968",0
"2969",0
"2970",0
"2971",7.30000019073486
"2972",0.100000001490116
"2973",0
"2974",22.6000003814697
"2975",17.1000003814697
"2976",0.699999988079071
"2977",0.100000001490116
"2978",0
"2979",1
"2980",0
"2981",0
"2982",0
"2983",6.59999990463257
"2984",0.100000001490116
"2985",0
"2986",0
"2987",0
"2988",0
"2989",0
"2990",0
"2991",0.400000005960464
"2992",0
"2993",0
"2994",0
"2995",0
"2996",0
"2997",0
"2998",1.10000002384186
"2999",0.200000002980232
"3000",3.5
"3001",0.100000001490116
"3002",0
"3003",3.79999995231628
"3004",8.39999961853027
"3005",4.5
"3006",7.40000009536743
"3007",1.39999997615814
"3008",5.5
"3009",6.90000009536743
"3010",5.30000019073486
"3011",0.400000005960464
"3012",0.800000011920929
"3013",47
"3014",2.59999990463257
"3015",1
"3016",0.400000005960464
"3017",0.200000002980232
"3018",0.5
"3019",1
"3020",1.79999995231628
"3021",0.400000005960464
"3022",18.6000003814697
"3023",1.29999995231628
"3024",1
"3025",0.100000001490116
"3026",0.100000001490116
"3027",0
"3028",0
"3029",0
"3030",0.100000001490116
"3031",0.200000002980232
"3032",0.100000001490116
"3033",0.100000001490116
"3034",0.100000001490116
"3035",0.100000001490116
"3036",18.1000003814697
"3037",25.6000003814697
"3038",0.5
"3039",0.600000023841858
"3040",0.100000001490116
"3041",1.10000002384186
"3042",8.19999980926514
"3043",1.60000002384186
"3044",0.100000001490116
"3045",9.10000038146973
"3046",0.699999988079071
"3047",7.09999990463257
"3048",4
"3049",0.100000001490116
"3050",0.699999988079071
"3051",0.100000001490116
"3052",0.200000002980232
"3053",0.200000002980232
"3054",0.100000001490116
"3055",0.200000002980232
"3056",0.5
"3057",9.10000038146973
"3058",7.30000019073486
"3059",0.200000002980232
"3060",0.100000001490116
"3061",1.29999995231628
"3062",0.200000002980232
"3063",0.100000001490116
"3064",0
"3065",0
"3066",2.29999995231628
"3067",23.2999992370605
"3068",2.09999990463257
"3069",0
"3070",0.899999976158142
"3071",0.400000005960464
"3072",0.200000002980232
"3073",0.200000002980232
"3074",0.100000001490116
"3075",0.100000001490116
"3076",0
"3077",0.100000001490116
"3078",0.899999976158142
"3079",0.200000002980232
"3080",1.70000004768372
"3081",1.29999995231628
"3082",23.8999996185303
"3083",11.8999996185303
"3084",8.19999980926514
"3085",2
"3086",0.200000002980232
"3087",0.200000002980232
"3088",0.100000001490116
"3089",0
"3090",0
"3091",6.90000009536743
"3092",1.20000004768372
"3093",2.20000004768372
"3094",3.5
"3095",1
"3096",3.70000004768372
"3097",21.3999996185303
"3098",30.3999996185303
"3099",1.70000004768372
"3100",1.29999995231628
"3101",9.5
"3102",27.2000007629395
"3103",16.2000007629395
"3104",13.3000001907349
"3105",2.70000004768372
"3106",0.300000011920929
"3107",0.600000023841858
"3108",4.40000009536743
"3109",2
"3110",2.29999995231628
"3111",5.90000009536743
"3112",9.89999961853027
"3113",0.600000023841858
"3114",9.19999980926514
"3115",3.40000009536743
"3116",0.200000002980232
"3117",0.200000002980232
"3118",0.400000005960464
"3119",9.69999980926514
"3120",2.20000004768372
"3121",0.100000001490116
"3122",12.1000003814697
"3123",2.79999995231628
"3124",0.899999976158142
"3125",0
"3126",0.100000001490116
"3127",0.600000023841858
"3128",1.70000004768372
"3129",1.39999997615814
"3130",0.100000001490116
"3131",0.100000001490116
"3132",1.89999997615814
"3133",9.19999980926514
"3134",1.89999997615814
"3135",0.5
"3136",1.20000004768372
"3137",0.200000002980232
"3138",0.100000001490116
"3139",0.200000002980232
"3140",0.100000001490116
"3141",4.09999990463257
"3142",4.09999990463257
"3143",2.5
"3144",1.10000002384186
"3145",3.5
"3146",13.3999996185303
"3147",3.29999995231628
"3148",2.20000004768372
"3149",0.699999988079071
"3150",0.5
"3151",2.79999995231628
"3152",6.5
"3153",2.90000009536743
"3154",2
"3155",0.400000005960464
"3156",0.100000001490116
"3157",0
"3158",0.899999976158142
"3159",2
"3160",0
"3161",0
"3162",0.100000001490116
"3163",24
"3164",1.60000002384186
"3165",15.1999998092651
"3166",1.20000004768372
"3167",0
"3168",2.90000009536743
"3169",0.5
"3170",0.100000001490116
"3171",1.60000002384186
"3172",0.200000002980232
"3173",0
"3174",2
"3175",11.8000001907349
"3176",18.8999996185303
"3177",4.40000009536743
"3178",27.6000003814697
"3179",43.4000015258789
"3180",0.600000023841858
"3181",0.100000001490116
"3182",0
"3183",13.3999996185303
"3184",17.2999992370605
"3185",7
"3186",19.2999992370605
"3187",3.09999990463257
"3188",0
"3189",0.300000011920929
"3190",6.59999990463257
"3191",4.30000019073486
"3192",7
"3193",0.800000011920929
"3194",0.800000011920929
"3195",2.09999990463257
"3196",0.600000023841858
"3197",4.09999990463257
"3198",0.600000023841858
"3199",4
"3200",2.70000004768372
"3201",0.800000011920929
"3202",1
"3203",0
"3204",0
"3205",0
"3206",3.09999990463257
"3207",0.300000011920929
"3208",0.600000023841858
"3209",0.100000001490116
"3210",0
"3211",0.200000002980232
"3212",0
"3213",0.100000001490116
"3214",0.100000001490116
"3215",3.09999990463257
"3216",0.200000002980232
"3217",0
"3218",0.5
"3219",0
"3220",0
"3221",0.200000002980232
"3222",0.100000001490116
"3223",0.300000011920929
"3224",1.79999995231628
"3225",0.100000001490116
"3226",0
"3227",5.19999980926514
"3228",2.40000009536743
"3229",0
"3230",0.200000002980232
"3231",2.40000009536743
"3232",66
"3233",1.70000004768372
"3234",0
"3235",0
"3236",0
"3237",0
"3238",0.899999976158142
"3239",0.400000005960464
"3240",8.60000038146973
"3241",0.300000011920929
"3242",0
"3243",0
"3244",16.8999996185303
"3245",10.8999996185303
"3246",25.8999996185303
"3247",4.09999990463257
"3248",0.300000011920929
"3249",0
"3250",0
"3251",0.200000002980232
"3252",1.5
"3253",27.1000003814697
"3254",4.90000009536743
"3255",4.40000009536743
"3256",2.40000009536743
"3257",4.19999980926514
"3258",1
"3259",7.19999980926514
"3260",6.30000019073486
"3261",7.19999980926514
"3262",0.200000002980232
"3263",0
"3264",1
"3265",0
"3266",0.100000001490116
"3267",5.69999980926514
"3268",11.1000003814697
"3269",0.600000023841858
"3270",0.100000001490116
"3271",0.300000011920929
"3272",2.40000009536743
"3273",4.69999980926514
"3274",0
"3275",0.200000002980232
"3276",0
"3277",0
"3278",2.09999990463257
"3279",0
"3280",0
"3281",3.90000009536743
"3282",0.100000001490116
"3283",1.39999997615814
"3284",6.19999980926514
"3285",5
"3286",9.60000038146973
"3287",4.09999990463257
"3288",0.800000011920929
"3289",0.200000002980232
"3290",0
"3291",0.100000001490116
"3292",0
"3293",0.800000011920929
"3294",1.60000002384186
"3295",0
"3296",0
"3297",0.400000005960464
"3298",0
"3299",0
"3300",0
"3301",5.59999990463257
"3302",3.40000009536743
"3303",0
"3304",0
"3305",0
"3306",0
"3307",0.100000001490116
"3308",11.3000001907349
"3309",13.6999998092651
"3310",2.70000004768372
"3311",0
"3312",0.100000001490116
"3313",0
"3314",0
"3315",0.300000011920929
"3316",0
"3317",0.5
"3318",5.80000019073486
"3319",7.19999980926514
"3320",0.100000001490116
"3321",0
"3322",0.100000001490116
"3323",13.5
"3324",7.40000009536743
"3325",0
"3326",0
"3327",0
"3328",1.79999995231628
"3329",0
"3330",0
"3331",0
"3332",2.59999990463257
"3333",1.79999995231628
"3334",0
"3335",0
"3336",0
"3337",7.59999990463257
"3338",0
"3339",0.200000002980232
"3340",5.5
"3341",1.70000004768372
"3342",0.100000001490116
"3343",0
"3344",0
"3345",0
"3346",0.400000005960464
"3347",4.59999990463257
"3348",30.2000007629395
"3349",16.2999992370605
"3350",0.400000005960464
"3351",0.100000001490116
"3352",0.200000002980232
"3353",0
"3354",0
"3355",0
"3356",0
"3357",0
"3358",0.100000001490116
"3359",28.7000007629395
"3360",16.1000003814697
"3361",1.70000004768372
"3362",0
"3363",0
"3364",0.100000001490116
"3365",0
"3366",6.59999990463257
"3367",1.70000004768372
"3368",0.699999988079071
"3369",0.100000001490116
"3370",1.39999997615814
"3371",0.600000023841858
"3372",0
"3373",0
"3374",0
"3375",0
"3376",0.899999976158142
"3377",2.40000009536743
"3378",1.60000002384186
"3379",4.69999980926514
"3380",0.200000002980232
"3381",2.20000004768372
"3382",1
"3383",0.300000011920929
"3384",0.100000001490116
"3385",0
"3386",0
"3387",0
"3388",0.100000001490116
"3389",0
"3390",24.2999992370605
"3391",9.5
"3392",3.79999995231628
"3393",0.100000001490116
"3394",0.100000001490116
"3395",0.100000001490116
"3396",0
"3397",0
"3398",0
"3399",0.200000002980232
"3400",43.0999984741211
"3401",12.3999996185303
"3402",2.5
"3403",0.899999976158142
"3404",0.200000002980232
"3405",0
"3406",7.80000019073486
"3407",0.300000011920929
"3408",0.100000001490116
"3409",0
"3410",0
"3411",0
"3412",0.699999988079071
"3413",0
"3414",0
"3415",0.200000002980232
"3416",3.20000004768372
"3417",0.100000001490116
"3418",1.5
"3419",13.5
"3420",5.30000019073486
"3421",25.5
"3422",2.40000009536743
"3423",0
"3424",0
"3425",0
"3426",0.100000001490116
"3427",0.300000011920929
"3428",3.70000004768372
"3429",8.89999961853027
"3430",4.5
"3431",22.6000003814697
"3432",0.5
"3433",0.699999988079071
"3434",0.899999976158142
"3435",0.899999976158142
"3436",0
"3437",0
"3438",0.200000002980232
"3439",1.20000004768372
"3440",21
"3441",14.6000003814697
"3442",0.800000011920929
"3443",9.69999980926514
"3444",1.89999997615814
"3445",0.300000011920929
"3446",3
"3447",1.60000002384186
"3448",0.300000011920929
"3449",0.200000002980232
"3450",7.90000009536743
"3451",0.899999976158142
"3452",0.200000002980232
"3453",0.200000002980232
"3454",0.5
"3455",0.100000001490116
"3456",0.200000002980232
"3457",20.5
"3458",2.70000004768372
"3459",0.300000011920929
"3460",0.300000011920929
"3461",1.29999995231628
"3462",29.5
"3463",6.40000009536743
"3464",3.40000009536743
"3465",12.8000001907349
"3466",17.3999996185303
"3467",36
"3468",19
"3469",4.80000019073486
"3470",2.40000009536743
"3471",4.69999980926514
"3472",3.79999995231628
"3473",0.5
"3474",0.200000002980232
"3475",0.200000002980232
"3476",0.100000001490116
"3477",6.59999990463257
"3478",83.6999969482422
"3479",22.7999992370605
"3480",0
"3481",0.800000011920929
"3482",0.800000011920929
"3483",0.200000002980232
"3484",0.400000005960464
"3485",13.8999996185303
"3486",8.5
"3487",17.7000007629395
"3488",11.8999996185303
"3489",6.30000019073486
"3490",0.300000011920929
"3491",3.59999990463257
"3492",17.6000003814697
"3493",1.29999995231628
"3494",2.09999990463257
"3495",1.79999995231628
"3496",0.5
"3497",0.5
"3498",1
"3499",4.40000009536743
"3500",35.7000007629395
"3501",14.5
"3502",1.20000004768372
"3503",14.3000001907349
"3504",33.7000007629395
"3505",2.79999995231628
"3506",0.899999976158142
"3507",3.09999990463257
"3508",3.29999995231628
"3509",4.30000019073486
"3510",2.5
"3511",0.300000011920929
"3512",0.400000005960464
"3513",6.59999990463257
"3514",29.3999996185303
"3515",0.899999976158142
"3516",0.899999976158142
"3517",18.3999996185303
"3518",30.5
"3519",31.6000003814697
"3520",16.2999992370605
"3521",26.2999992370605
"3522",14.3999996185303
"3523",14.8999996185303
"3524",34.9000015258789
"3525",13.1999998092651
"3526",10.1999998092651
"3527",14.1999998092651
"3528",4.90000009536743
"3529",9.60000038146973
"3530",1.29999995231628
"3531",5.09999990463257
"3532",6.30000019073486
"3533",6.69999980926514
"3534",2.29999995231628
"3535",2.09999990463257
"3536",10.1999998092651
"3537",2.09999990463257
"3538",0.200000002980232
"3539",0.100000001490116
"3540",8.69999980926514
"3541",11.5
"3542",12.8999996185303
"3543",0.100000001490116
"3544",1.20000004768372
"3545",5.5
"3546",2.09999990463257
"3547",1.10000002384186
"3548",2.59999990463257
"3549",3.09999990463257
"3550",1.20000004768372
"3551",25.7999992370605
"3552",5
"3553",31
"3554",8.80000019073486
"3555",10.1999998092651
"3556",9.89999961853027
"3557",0.200000002980232
"3558",0.100000001490116
"3559",10.1999998092651
"3560",0.300000011920929
"3561",0.100000001490116
"3562",2.70000004768372
"3563",0.100000001490116
"3564",1.5
"3565",3.90000009536743
"3566",0.899999976158142
"3567",1.5
"3568",0.5
"3569",0
"3570",0.800000011920929
"3571",10
"3572",8.5
"3573",2
"3574",7.19999980926514
"3575",2.09999990463257
"3576",0
"3577",0.300000011920929
"3578",0.100000001490116
"3579",0
"3580",0
"3581",0
"3582",0.400000005960464
"3583",0.600000023841858
"3584",0.100000001490116
"3585",0
"3586",0
"3587",3.20000004768372
"3588",0.300000011920929
"3589",10.3000001907349
"3590",0
"3591",0.400000005960464
"3592",27.2999992370605
"3593",4.80000019073486
"3594",1
"3595",0
"3596",0
"3597",0
"3598",0
"3599",0
"3600",0
"3601",0.5
"3602",1.10000002384186
"3603",0
"3604",0
"3605",1
"3606",1.79999995231628
"3607",0.100000001490116
"3608",0
"3609",0.400000005960464
"3610",4.5
"3611",4.59999990463257
"3612",9.89999961853027
"3613",1.5
"3614",0
"3615",0.300000011920929
"3616",3.79999995231628
"3617",19.7999992370605
"3618",30.2999992370605
"3619",1.70000004768372
"3620",0
"3621",0
"3622",3.09999990463257
"3623",7.59999990463257
"3624",1.39999997615814
"3625",0.100000001490116
"3626",0.300000011920929
"3627",0
"3628",2.09999990463257
"3629",8
"3630",6.30000019073486
"3631",1.20000004768372
"3632",0.200000002980232
"3633",0
"3634",0
"3635",0.300000011920929
"3636",5.40000009536743
"3637",12.3000001907349
"3638",2.09999990463257
"3639",0.100000001490116
"3640",0.100000001490116
"3641",0
"3642",0
"3643",0.899999976158142
"3644",6.40000009536743
"3645",0
"3646",0
"3647",2.5
"3648",0
"3649",0
"3650",0
"3651",5.40000009536743
"3652",1.60000002384186
"3653",0.400000005960464
"3654",0.100000001490116
"3655",0
"3656",0
"3657",0
"3658",0
"3659",0
"3660",0
"3661",0
"3662",0
"3663",0.200000002980232
"3664",0
"3665",0
"3666",0.699999988079071
"3667",2.20000004768372
"3668",9.10000038146973
"3669",1.29999995231628
"3670",0.300000011920929
"3671",1.89999997615814
"3672",0
"3673",0
"3674",0
"3675",0
"3676",0
"3677",0
"3678",0.200000002980232
"3679",0
"3680",0
"3681",0
"3682",0.100000001490116
"3683",0
"3684",0
"3685",3
"3686",38.4000015258789
"3687",0
"3688",0
"3689",0
"3690",0
"3691",0
"3692",6
"3693",21.7000007629395
"3694",6.40000009536743
"3695",15.3999996185303
"3696",3
"3697",0
"3698",0
"3699",0.5
"3700",0
"3701",0
"3702",1.39999997615814
"3703",0.100000001490116
"3704",9.10000038146973
"3705",0
"3706",0.100000001490116
"3707",0
"3708",0.200000002980232
"3709",2
"3710",1.20000004768372
"3711",0
"3712",0
"3713",0
"3714",0
"3715",3.40000009536743
"3716",0.800000011920929
"3717",17.7999992370605
"3718",27.7999992370605
"3719",2.90000009536743
"3720",0.200000002980232
"3721",0
"3722",0
"3723",0
"3724",0
"3725",0
"3726",0
"3727",0.100000001490116
"3728",25.3999996185303
"3729",2
"3730",2.79999995231628
"3731",4.30000019073486
"3732",0.100000001490116
"3733",0
"3734",0.100000001490116
"3735",1.10000002384186
"3736",0.100000001490116
"3737",0.800000011920929
"3738",24.2000007629395
"3739",0
"3740",0.100000001490116
"3741",0
"3742",0.100000001490116
"3743",0.200000002980232
"3744",0
"3745",0
"3746",0.100000001490116
"3747",2.29999995231628
"3748",14.6000003814697
"3749",0
"3750",1.20000004768372
"3751",6.30000019073486
"3752",7.80000019073486
"3753",0.5
"3754",0.100000001490116
"3755",0
"3756",0.400000005960464
"3757",0.400000005960464
"3758",0
"3759",0
"3760",0
"3761",16.5
"3762",0
"3763",2.20000004768372
"3764",24.2999992370605
"3765",2.79999995231628
"3766",0.5
"3767",8.39999961853027
"3768",3.29999995231628
"3769",10
"3770",1.5
"3771",0.200000002980232
"3772",1.29999995231628
"3773",2.09999990463257
"3774",24.2999992370605
"3775",17.2999992370605
"3776",5
"3777",8.39999961853027
"3778",0.300000011920929
"3779",0.600000023841858
"3780",2.59999990463257
"3781",12.1999998092651
"3782",3.40000009536743
"3783",2.09999990463257
"3784",0.600000023841858
"3785",0.100000001490116
"3786",0.100000001490116
"3787",0.200000002980232
"3788",0.100000001490116
"3789",0.300000011920929
"3790",0.300000011920929
"3791",1.39999997615814
"3792",0.100000001490116
"3793",0.100000001490116
"3794",0
"3795",0.800000011920929
"3796",0.600000023841858
"3797",0.899999976158142
"3798",7
"3799",10.6000003814697
"3800",9.60000038146973
"3801",0.400000005960464
"3802",0
"3803",0
"3804",0.200000002980232
"3805",0.400000005960464
"3806",1.89999997615814
"3807",1.29999995231628
"3808",0.300000011920929
"3809",0.5
"3810",9.39999961853027
"3811",6.30000019073486
"3812",2.29999995231628
"3813",1.89999997615814
"3814",0.600000023841858
"3815",0.300000011920929
"3816",0.600000023841858
"3817",0.699999988079071
"3818",46.9000015258789
"3819",2.20000004768372
"3820",17.2999992370605
"3821",2.90000009536743
"3822",0.100000001490116
"3823",0.300000011920929
"3824",0.899999976158142
"3825",2.70000004768372
"3826",16.7999992370605
"3827",18.7000007629395
"3828",1
"3829",0.5
"3830",21.5
"3831",1.29999995231628
"3832",0.100000001490116
"3833",0.100000001490116
"3834",0.100000001490116
"3835",0.200000002980232
"3836",0.100000001490116
"3837",0.200000002980232
"3838",2.59999990463257
"3839",0.600000023841858
"3840",0.100000001490116
"3841",1.89999997615814
"3842",57.2999992370605
"3843",6.19999980926514
"3844",1.39999997615814
"3845",19.3999996185303
"3846",1.29999995231628
"3847",0.300000011920929
"3848",0.400000005960464
"3849",4.80000019073486
"3850",1.70000004768372
"3851",3
"3852",0.5
"3853",2.20000004768372
"3854",0.100000001490116
"3855",0.200000002980232
"3856",0.800000011920929
"3857",1
"3858",1
"3859",0
"3860",0.400000005960464
"3861",1.60000002384186
"3862",17.7000007629395
"3863",12.6000003814697
"3864",1
"3865",0.100000001490116
"3866",3.79999995231628
"3867",2.29999995231628
"3868",1.89999997615814
"3869",0.899999976158142
"3870",2.70000004768372
"3871",1.39999997615814
"3872",2.5
"3873",29.1000003814697
"3874",61.5
"3875",0.699999988079071
"3876",0.600000023841858
"3877",17.2000007629395
"3878",7.30000019073486
"3879",6.40000009536743
"3880",2.09999990463257
"3881",10.5
"3882",6.09999990463257
"3883",24.8999996185303
"3884",2.59999990463257
"3885",7.40000009536743
"3886",10.3999996185303
"3887",9
"3888",1
"3889",11.1000003814697
"3890",3.79999995231628
"3891",0.400000005960464
"3892",0.100000001490116
"3893",0.600000023841858
"3894",31.2999992370605
"3895",0.800000011920929
"3896",0.400000005960464
"3897",10.1000003814697
"3898",24.2999992370605
"3899",1.79999995231628
"3900",0.200000002980232
"3901",0.200000002980232
"3902",3.40000009536743
"3903",15.3999996185303
"3904",2
"3905",0.699999988079071
"3906",12.1000003814697
"3907",0.699999988079071
"3908",2.40000009536743
"3909",12.3000001907349
"3910",8.39999961853027
"3911",0.800000011920929
"3912",0.200000002980232
"3913",0.300000011920929
"3914",0.400000005960464
"3915",0.100000001490116
"3916",0.200000002980232
"3917",0.600000023841858
"3918",1.10000002384186
"3919",2.59999990463257
"3920",5.30000019073486
"3921",8.80000019073486
"3922",12.6999998092651
"3923",3.70000004768372
"3924",0.200000002980232
"3925",0.200000002980232
"3926",0
"3927",0
"3928",6.90000009536743
"3929",0
"3930",5.5
"3931",6.90000009536743
"3932",0.200000002980232
"3933",0.100000001490116
"3934",0.100000001490116
"3935",1
"3936",5.90000009536743
"3937",1.79999995231628
"3938",22.5
"3939",10.1999998092651
"3940",4.59999990463257
"3941",1
"3942",4.90000009536743
"3943",0
"3944",0
"3945",0.600000023841858
"3946",13.1000003814697
"3947",0.600000023841858
"3948",0
"3949",0.600000023841858
"3950",1.39999997615814
"3951",4.09999990463257
"3952",0.699999988079071
"3953",0
"3954",65.1999969482422
"3955",13.8999996185303
"3956",0.699999988079071
"3957",2.5
"3958",1.10000002384186
"3959",0.100000001490116
"3960",0
"3961",0.100000001490116
"3962",25
"3963",0.200000002980232
"3964",0
"3965",5.5
"3966",1.20000004768372
"3967",6.40000009536743
"3968",24.6000003814697
"3969",3
"3970",1
"3971",0.100000001490116
"3972",1
"3973",0.899999976158142
"3974",0.400000005960464
"3975",0
"3976",0
"3977",0
"3978",27.6000003814697
"3979",20
"3980",2.5
"3981",0
"3982",21.8999996185303
"3983",0.300000011920929
"3984",0.200000002980232
"3985",0
"3986",0.100000001490116
"3987",14.1999998092651
"3988",5.40000009536743
"3989",0.800000011920929
"3990",0.100000001490116
"3991",0
"3992",41.4000015258789
"3993",50.2000007629395
"3994",2.20000004768372
"3995",9.89999961853027
"3996",17.6000003814697
"3997",0.600000023841858
"3998",2.40000009536743
"3999",0.200000002980232
"4000",4.59999990463257
"4001",4.90000009536743
"4002",14
"4003",2.70000004768372
"4004",6.09999990463257
"4005",2.09999990463257
"4006",2
"4007",1.5
"4008",0.300000011920929
"4009",0
"4010",0.100000001490116
"4011",1.60000002384186
"4012",0.800000011920929
"4013",0
"4014",0.100000001490116
"4015",0
"4016",0
"4017",0
"4018",0
"4019",0.100000001490116
"4020",0.200000002980232
"4021",4.69999980926514
"4022",0
"4023",0.300000011920929
"4024",3
"4025",0
"4026",3.79999995231628
"4027",2.09999990463257
"4028",27.6000003814697
"4029",51.4000015258789
"4030",59.9000015258789
"4031",0
"4032",0.100000001490116
"4033",0.200000002980232
"4034",0
"4035",0.200000002980232
"4036",0.100000001490116
"4037",16
"4038",0
"4039",14.5
"4040",0
"4041",0.400000005960464
"4042",0
"4043",0
"4044",0
"4045",0
"4046",0
"4047",8.19999980926514
"4048",3
"4049",1.79999995231628
"4050",0.100000001490116
"4051",0
"4052",0.800000011920929
"4053",0.200000002980232
"4054",0.100000001490116
"4055",0
"4056",0
"4057",7.80000019073486
"4058",1.10000002384186
"4059",0.100000001490116
"4060",0
"4061",0
"4062",0
"4063",3
"4064",4.59999990463257
"4065",21.6000003814697
"4066",26.2999992370605
"4067",7.90000009536743
"4068",1.10000002384186
"4069",0
"4070",0
"4071",0
"4072",0.200000002980232
"4073",0.5
"4074",0.200000002980232
"4075",1.5
"4076",3.29999995231628
"4077",3.79999995231628
"4078",3.29999995231628
"4079",0.600000023841858
"4080",0
"4081",0
"4082",0
"4083",4.5
"4084",0.200000002980232
"4085",0
"4086",0
"4087",0
"4088",0
"4089",0
"4090",0.100000001490116
"4091",0
"4092",0
"4093",0.200000002980232
"4094",0.100000001490116
"4095",0.300000011920929
"4096",24.1000003814697
"4097",16.2999992370605
"4098",60.4000015258789
"4099",26.5
"4100",0.100000001490116
"4101",0
"4102",0.100000001490116
"4103",0
"4104",0.100000001490116
"4105",2
"4106",0.100000001490116
"4107",4.30000019073486
"4108",0.300000011920929
"4109",0.5
"4110",0.200000002980232
"4111",0
"4112",0
"4113",0.100000001490116
"4114",0
"4115",23.1000003814697
"4116",12
"4117",1.29999995231628
"4118",19.6000003814697
"4119",6.40000009536743
"4120",1.29999995231628
"4121",0.400000005960464
"4122",0.100000001490116
"4123",0
"4124",0.100000001490116
"4125",0.100000001490116
"4126",0.5
"4127",1.89999997615814
"4128",0.800000011920929
"4129",0.800000011920929
"4130",0.100000001490116
"4131",0
"4132",0
"4133",0
"4134",0
"4135",0.600000023841858
"4136",8.69999980926514
"4137",8.5
"4138",0.699999988079071
"4139",0.100000001490116
"4140",0.899999976158142
"4141",0.100000001490116
"4142",0.100000001490116
"4143",0.300000011920929
"4144",0.5
"4145",0.200000002980232
"4146",3.79999995231628
"4147",0.899999976158142
"4148",1.79999995231628
"4149",10.3000001907349
"4150",0.300000011920929
"4151",0.200000002980232
"4152",0.800000011920929
"4153",0
"4154",0
"4155",0
"4156",0
"4157",0.100000001490116
"4158",20
"4159",2.79999995231628
"4160",0.5
"4161",0.100000001490116
"4162",0.800000011920929
"4163",0
"4164",0.100000001490116
"4165",0.300000011920929
"4166",0.100000001490116
"4167",1.20000004768372
"4168",0.100000001490116
"4169",1.39999997615814
"4170",8.69999980926514
"4171",3.70000004768372
"4172",19.2999992370605
"4173",5.09999990463257
"4174",35.7999992370605
"4175",16
"4176",0.200000002980232
"4177",0.100000001490116
"4178",0.200000002980232
"4179",0.200000002980232
"4180",0.100000001490116
"4181",0.100000001490116
"4182",0.200000002980232
"4183",5
"4184",5.09999990463257
"4185",0.600000023841858
"4186",16.3999996185303
"4187",72.3000030517578
"4188",1.10000002384186
"4189",7.59999990463257
"4190",1.10000002384186
"4191",0.400000005960464
"4192",0.600000023841858
"4193",2.59999990463257
"4194",0.200000002980232
"4195",0.100000001490116
"4196",0
"4197",0.100000001490116
"4198",0
"4199",13.8999996185303
"4200",29.7000007629395
"4201",47.7999992370605
"4202",9.89999961853027
"4203",3
"4204",1.10000002384186
"4205",7.69999980926514
"4206",23.1000003814697
"4207",23.8999996185303
"4208",1.60000002384186
"4209",5
"4210",3.70000004768372
"4211",0.5
"4212",0.100000001490116
"4213",0.100000001490116
"4214",4.09999990463257
"4215",0.400000005960464
"4216",2.29999995231628
"4217",2.20000004768372
"4218",0.400000005960464
"4219",0
"4220",0.100000001490116
"4221",0.100000001490116
"4222",2.20000004768372
"4223",0.100000001490116
"4224",0.600000023841858
"4225",4.5
"4226",0
"4227",5
"4228",6.30000019073486
"4229",12.5
"4230",9.60000038146973
"4231",3.40000009536743
"4232",7.5
"4233",1.10000002384186
"4234",2.79999995231628
"4235",12.1999998092651
"4236",18.7000007629395
"4237",2.40000009536743
"4238",0.400000005960464
"4239",0.100000001490116
"4240",0.100000001490116
"4241",0.300000011920929
"4242",2.20000004768372
"4243",28.3999996185303
"4244",5.19999980926514
"4245",44.5
"4246",10.1999998092651
"4247",5.09999990463257
"4248",0.400000005960464
"4249",0.100000001490116
"4250",0.200000002980232
"4251",0.100000001490116
"4252",0.400000005960464
"4253",14.6999998092651
"4254",0.5
"4255",1.10000002384186
"4256",25.2000007629395
"4257",1.70000004768372
"4258",0.800000011920929
"4259",0.100000001490116
"4260",0.100000001490116
"4261",0
"4262",2.09999990463257
"4263",1.29999995231628
"4264",8.69999980926514
"4265",6.59999990463257
"4266",0.400000005960464
"4267",2.20000004768372
"4268",2.20000004768372
"4269",2
"4270",0.400000005960464
"4271",0.100000001490116
"4272",10.1000003814697
"4273",1.39999997615814
"4274",1.5
"4275",1.60000002384186
"4276",6.30000019073486
"4277",0
"4278",16.3999996185303
"4279",1.20000004768372
"4280",0.699999988079071
"4281",25.8999996185303
"4282",0.800000011920929
"4283",0.400000005960464
"4284",0
"4285",0
"4286",0
"4287",16.6000003814697
"4288",3.79999995231628
"4289",0.400000005960464
"4290",0.600000023841858
"4291",0
"4292",0
"4293",0
"4294",0.100000001490116
"4295",11
"4296",1.39999997615814
"4297",5.09999990463257
